id,college,team_that_season,season_id,year,game_type,first_name,last_name,position,archetype,position_two,archetype_two,height,weight,age,stars,city,high_school,state,personality,work_ethic,overall_grade,agility_grade,speed_grade,carrying_grade,catching_grade,football_iq_grade,route_running_grade,zone_coverage_grade,man_coverage_grade,strength_grade,tackle_grade,pass_block_grade,run_block_grade,pass_rush_grade,run_defense_grade,throw_power_grade,throw_accuracy_grade,kick_power_grade,kick_accuracy_grade,punt_power_grade,punt_accuracy_grade,relative_id,relative_type,notes,passing_yards,pass_attempts,pass_completions,passing_t_ds,interceptions,longest_pass,sacks,rush_attempts,rushing_yards,rushing_t_ds,fumbles,longest_rush,targets,catches,receiving_yards,receiving_t_ds,longest_reception,solo_tackles,assisted_tackles,tackles_for_loss,sacks_made,forced_fumbles,recovered_fumbles,pass_deflections,interceptions_caught,safeties,defensive_t_ds,fg_made,fg_attempts,longest_fg,extra_points_made,extra_points_attempted,kickoff_touchbacks,punts,punt_touchbacks,punts_inside20,kick_returns,kick_return_t_ds,kick_return_yards,punt_returns,punt_return_t_ds,punt_return_yards,st_solo_tackles,st_assisted_tackles,punts_blocked,fg_blocked,snaps,pancakes,sacks_allowed,played_game,started_game,games_played,qb_rating,tackles,rushing_avg,passing_avg,receiving_avg,completion,created_at,was_injured,weeks_of_recovery,injury_type,gross_punt_distance,net_punt_distance,is_redshirt
77151,INST,INST,4,2,2,Howard,Zohar,QB,Pocket,,,75,229,22,2,Xenia,Xenia,OH,Average,Average,F,F,D+,C-,F,D,D-,B,B,F,C,C+,C-,C-,F,B,C+,F,F,C-,D+,0,0,,21,2,2,0,0,21,0,2,7,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,2,188.2,0,3.5,10.5,0,1,02:29.3,0,0,,0,0,0
77151,INST,INST,5,3,2,Howard,Zohar,QB,Pocket,,,75,229,22,2,Xenia,Xenia,OH,Average,Average,F,F,D+,C-,F,D,D-,B,B,F,C,C+,C-,C-,F,B,C+,F,F,C-,D+,0,0,,22,10,4,0,0,9,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,1,58.48,0,0,22,0,0.4,04:03.0,0,0,,0,0,0
77152,UCF,UCF,6,4,2,Lawrence,Cuanas,WR,Speed,,,72,191,22,2,Wellington,Wellington,FL,Average,Average,D+,C-,B,C,C-,C,C-,C-,D+,D+,C-,D,D-,D,D+,C-,F,D-,D-,D-,D-,0,0,,0,0,0,0,0,0,0,0,0,0,1,0,81,36,290,2,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,565,1,0,0,0,12,0,0,0,0,8.055555555555555,0,16:55.5,0,0,,0,0,0
77153,GASO,GASO,3,1,2,Juan,Guevara,DT,Pass Rusher,,,75,300,22,2,Metter,Metter,GA,Average,Average,F,D+,C,F,D,C,F,C-,D+,D+,C-,C-,F,D-,D-,F,C-,D-,D-,C-,D,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,0,0,1,0,0,0,0,0,0,50:55.5,0,0,,0,0,0
77154,UTEP,CMU,3,0,2,Laird,Duran,FS,Man Coverage,,,71,197,22,2,Calumet,Calumet,MI,Average,Average,D-,D+,C,C-,D+,D,D+,D-,A-,F,C-,D+,F,B,D-,C-,D-,D-,C+,C-,C-,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,301,0,0,0,0,9,0,5,0,0,0,0,04:49.7,0,0,,0,0,0
77154,UTEP,CMU,4,2,2,Laird,Duran,FS,Man Coverage,,,71,197,22,2,Calumet,Calumet,MI,Average,Average,D-,D+,C,C-,D+,D,D+,D-,A-,F,C-,D+,F,B,D-,C-,D-,D-,C+,C-,C-,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,446,0,0,0,0,13,0,2,0,0,0,0,03:02.9,0,0,,0,0,0
77154,UTEP,CMU,4,2024,3,Laird,Duran,FS,Man Coverage,,,71,197,22,2,Calumet,Calumet,MI,Average,Average,D-,D+,C,C-,D+,D,D+,D-,A-,F,C-,D+,F,B,D-,C-,D-,D-,C+,C-,C-,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,27,0,0,0,0,1,0,0,0,0,0,0,38:41.8,0,0,,0,0,0
77154,UTEP,CMU,3,2023,3,Laird,Duran,FS,Man Coverage,,,71,197,22,2,Calumet,Calumet,MI,Average,Average,D-,D+,C,C-,D+,D,D+,D-,A-,F,C-,D+,F,B,D-,C-,D-,D-,C+,C-,C-,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,0,0,1,0,0,0,0,0,0,47:42.3,0,0,,0,0,0
77154,UTEP,UTEP,5,3,2,Laird,Duran,FS,Man Coverage,,,71,197,22,2,Calumet,Calumet,MI,Average,Average,D-,D+,C,C-,D+,D,D+,D-,A-,F,C-,D+,F,B,D-,C-,D-,D-,C+,C-,C-,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0,0,0,0,2,0,1,0,0,0,0,05:24.2,0,0,,0,0,0
77154,UTEP,UTEP,6,4,2,Laird,Duran,FS,Man Coverage,,,71,197,22,2,Calumet,Calumet,MI,Average,Average,D-,D+,C,C-,D+,D,D+,D-,A-,F,C-,D+,F,B,D-,C-,D-,D-,C+,C-,C-,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67,0,9,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,882,0,0,0,0,12,0,63,0,0,0,0,05:03.1,0,0,,0,0,0
77157,HARV,HARV,3,1,2,Cornelius,Nuxoll,OLB,Pass Rush,,,75,231,22,2,Roy,Roy,UT,Average,Loud,F,C,C-,C-,D-,C-,C,F,F,F,C+,D-,C-,B+,D+,C+,D+,D,C-,D,D+,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,4,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,517,0,0,0,0,10,0,23,0,0,0,0,15:21.8,0,0,,0,0,0
77157,HARV,HARV,4,2,2,Cornelius,Nuxoll,OLB,Pass Rush,,,75,231,22,2,Roy,Roy,UT,Average,Loud,F,C,C-,C-,D-,C-,C,F,F,F,C+,D-,C-,B+,D+,C+,D+,D,C-,D,D+,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,6,6.5,6.5,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,642,0,0,0,0,10,0,37,0,0,0,0,00:45.9,0,0,,0,0,0
77157,HARV,HARV,5,3,2,Cornelius,Nuxoll,OLB,Pass Rush,,,75,231,22,2,Roy,Roy,UT,Average,Loud,F,C,C-,C-,D-,C-,C,F,F,F,C+,D-,C-,B+,D+,C+,D+,D,C-,D,D+,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,8,2,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,898,0,0,0,0,12,0,40,0,0,0,0,08:21.6,0,0,,0,0,0
77157,HARV,HARV,6,4,2,Cornelius,Nuxoll,OLB,Pass Rush,,,75,231,22,2,Roy,Roy,UT,Average,Loud,F,C,C-,C-,D-,C-,C,F,F,F,C+,D-,C-,B+,D+,C+,D+,D,C-,D,D+,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93,0,0,0,0,1,0,0,0,0,0,0,18:46.3,0,0,,0,0,0
77159,HARV,HARV,3,1,2,Jose,Luna,CB,Ball Hawk,,,70,186,22,2,Birmingham,Parker,AL,Average,Average,D+,B,D+,C-,B+,C-,D,C-,D+,C,B-,D-,C,C-,F,C-,C,D+,F,D+,D-,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,312,0,0,0,0,10,0,5,0,0,0,0,15:25.7,0,0,,0,0,0
77159,HARV,HARV,4,2,2,Jose,Luna,CB,Ball Hawk,,,70,186,22,2,Birmingham,Parker,AL,Average,Average,D+,B,D+,C-,B+,C-,D,C-,D+,C,B-,D-,C,C-,F,C-,C,D+,F,D+,D-,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,381,0,0,0,0,10,0,12,0,0,0,0,00:47.0,0,0,,0,0,0
77159,HARV,HARV,5,3,2,Jose,Luna,CB,Ball Hawk,,,70,186,22,2,Birmingham,Parker,AL,Average,Average,D+,B,D+,C-,B+,C-,D,C-,D+,C,B-,D-,C,C-,F,C-,C,D+,F,D+,D-,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,898,0,0,0,0,12,0,41,0,0,0,0,08:25.5,0,0,,0,0,0
77159,HARV,HARV,6,4,2,Jose,Luna,CB,Ball Hawk,,,70,186,22,2,Birmingham,Parker,AL,Average,Average,D+,B,D+,C-,B+,C-,D,C-,D+,C,B-,D-,C,C-,F,C-,C,D+,F,D+,D-,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,0,2,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,43,0,0,0,0,862,0,0,0,0,12,0,44,0,0,0,0,06:38.9,0,0,,0,0,0
77159,HARV,HARV,6,4,3,Jose,Luna,CB,Ball Hawk,,,70,186,22,2,Birmingham,Parker,AL,Average,Average,D+,B,D+,C-,B+,C-,D,C-,D+,C,B-,D-,C,C-,F,C-,C,D+,F,D+,D-,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,17,0,0,0,0,71,0,0,0,0,1,0,0,0,0,0,0,03:54.3,0,0,,0,0,0
77160,SIU,MEMP,5,3,3,Joel,Kreger,OT,Pass Blocking,,,76,285,22,2,Tomball,Tomball,TX,Average,Average,F,D-,D-,C,C,D,D-,C+,D-,C,B,B,D-,C,B-,B-,D+,D-,B-,D-,F,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,1,0,0,0,1,0,0,0,0,0,0,01:32.6,0,0,,0,0,0
77160,SIU,SIU,6,4,2,Joel,Kreger,OT,Pass Blocking,,,76,285,22,2,Tomball,Tomball,TX,Average,Average,F,D-,D-,C,C,D,D-,C+,D-,C,B,B,D-,C,B-,B-,D+,D-,B-,D-,F,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,906,23,3,0,0,12,0,0,0,0,0,0,21:24.2,0,0,,0,0,0
77160,SIU,SIU,6,4,3,Joel,Kreger,OT,Pass Blocking,,,76,285,22,2,Tomball,Tomball,TX,Average,Average,F,D-,D-,C,C,D,D-,C+,D-,C,B,B,D-,C,B-,B-,D+,D-,B-,D-,F,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,169,1,3,0,0,2,0,0,0,0,0,0,02:26.5,0,0,,0,0,0
77161,CP,CP,4,2,2,Alvaro,Cabrera,OT,Balanced,,,75,294,22,2,Sparta,Pope John XXIII,NJ,Average,Average,D-,C-,D-,D+,B,C,D,D+,C-,B,C-,C-,C,C,D+,D-,D-,C-,C-,D-,D-,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,51:18.9,0,0,,0,0,0
77161,CP,CP,5,3,2,Alvaro,Cabrera,OT,Balanced,,,75,294,22,2,Sparta,Pope John XXIII,NJ,Average,Average,D-,C-,D-,D+,B,C,D,D+,C-,B,C-,C-,C,C,D+,D-,D-,C-,C-,D-,D-,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,798,16,0,0,0,12,0,0,0,0,0,0,04:46.4,0,0,,0,0,0
77161,CP,CP,6,4,2,Alvaro,Cabrera,OT,Balanced,,,75,294,22,2,Sparta,Pope John XXIII,NJ,Average,Average,D-,C-,D-,D+,B,C,D,D+,C-,B,C-,C-,C,C,D+,D-,D-,C-,C-,D-,D-,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,835,15,0,0,0,12,0,0,0,0,0,0,08:15.6,0,0,,0,0,0
77162,LEH,LEH,4,2,2,David,Rowland,DT,Balanced,,,75,290,22,2,Easley,Easley,SC,Reliable,Average,F,C+,C,D+,B,C+,D+,D-,D-,C,C-,C+,F,C+,C,F,D,C-,D-,B-,F,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,1,0,0,0,0,0,0,00:07.1,0,0,,0,0,0
77162,LEH,LEH,5,3,2,David,Rowland,DT,Balanced,,,75,290,22,2,Easley,Easley,SC,Reliable,Average,F,C+,C,D+,B,C+,D+,D-,D-,C,C-,C+,F,C+,C,F,D,C-,D-,B-,F,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0,11,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,955,0,0,0,0,12,0,41,0,0,0,0,02:56.3,0,0,,0,0,0
77162,LEH,LEH,6,4,2,David,Rowland,DT,Balanced,,,75,290,22,2,Easley,Easley,SC,Reliable,Average,F,C+,C,D+,B,C+,D+,D-,D-,C,C-,C+,F,C+,C,F,D,C-,D-,B-,F,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,5,13,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,828,0,0,0,0,12,0,43,0,0,0,0,07:40.5,0,0,,0,0,0
77162,LEH,LEH,6,4,3,David,Rowland,DT,Balanced,,,75,290,22,2,Easley,Easley,SC,Reliable,Average,F,C+,C,D+,B,C+,D+,D-,D-,C,C-,C+,F,C+,C,F,D,C-,D-,B-,F,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,0,0,0,0,1,0,0,0,0,0,0,08:32.8,0,0,,0,0,0
77163,SDST,SDST,4,2,2,James,Shoemaker,DT,Pass Rusher,,,77,289,22,2,Shawnee,Mill Valley,KS,Average,Average,F,C+,C+,C+,D+,C+,D-,C-,D-,D,C-,F,C,C+,D,D-,D-,D-,D-,D+,D-,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,01:40.5,0,0,,0,0,0
77163,SDST,SDST,4,2024,3,James,Shoemaker,DT,Pass Rusher,,,77,289,22,2,Shawnee,Mill Valley,KS,Average,Average,F,C+,C+,C+,D+,C+,D-,C-,D-,D,C-,F,C,C+,D,D-,D-,D-,D-,D+,D-,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95,0,0,0,0,2,0,6,0,0,0,0,45:57.4,0,0,,0,0,0
77163,SDST,SDST,6,4,2,James,Shoemaker,DT,Pass Rusher,,,77,289,22,2,Shawnee,Mill Valley,KS,Average,Average,F,C+,C+,C+,D+,C+,D-,C-,D-,D,C-,F,C,C+,D,D-,D-,D-,D-,D+,D-,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,2,8,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,827,0,0,0,0,12,0,33,0,0,0,0,29:40.6,0,0,,0,0,0
77165,UCF,UCF,5,3,2,Abraham,Edouard,TE,Vertical Threat,,,77,224,22,2,Lakeland,Victory Christian Academy,FL,Average,Average,F,D+,C,C-,D-,C+,D-,D,C-,D,B-,C-,C,C-,D,F,D+,F,C-,F,D-,0,0,,0,0,0,0,0,0,0,0,0,0,1,0,30,20,252,1,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,276,1,0,0,0,12,0,0,0,0,12.6,0,00:39.8,0,0,,0,0,0
77165,UCF,UCF,6,4,2,Abraham,Edouard,TE,Vertical Threat,,,77,224,22,2,Lakeland,Victory Christian Academy,FL,Average,Average,F,D+,C,C-,D-,C+,D-,D,C-,D,B-,C-,C,C-,D,F,D+,F,C-,F,D-,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,60,27,180,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,654,5,0,0,0,12,0,0,0,0,6.666666666666667,0,16:55.2,0,0,,0,0,0
77166,ODU,ODU,6,4,2,Edward,Gregory,QB,Scrambler,,,72,223,22,2,Henderson,Henderson County,KY,Average,Average,F,C,B-,B-,C,D+,D-,D+,D+,B-,B,C,D,C,D,D+,D+,F,D+,D+,D,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,0,12,0,0,0,0,0,0,00:54.0,0,0,,0,0,0
77167,UCF,UCF,3,0,2,Oscar,Kessler,DT,Nose Tackle,,,74,322,22,2,Tucson,Sahuaro,AZ,Average,Track Athlete,D+,D-,D+,D-,D,C,F,D,D+,C,D,F,D-,D-,C,B,C-,F,F,F,D-,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,347,0,0,0,0,5,0,14,0,0,0,0,20:50.2,0,0,,0,0,0
77167,UCF,UCF,4,2,2,Oscar,Kessler,DT,Nose Tackle,,,74,322,22,2,Tucson,Sahuaro,AZ,Average,Track Athlete,D+,D-,D+,D-,D,C,F,D,D+,C,D,F,D-,D-,C,B,C-,F,F,F,D-,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,12,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,944,0,0,0,0,12,0,56,0,0,0,0,01:09.2,0,0,,0,0,0
77167,UCF,UCF,3,2023,3,Oscar,Kessler,DT,Nose Tackle,,,74,322,22,2,Tucson,Sahuaro,AZ,Average,Track Athlete,D+,D-,D+,D-,D,C,F,D,D+,C,D,F,D-,D-,C,B,C-,F,F,F,D-,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,0,0,0,0,1,0,0,0,0,0,0,46:41.3,0,0,,0,0,0
77167,UCF,UCF,5,3,2,Oscar,Kessler,DT,Nose Tackle,,,74,322,22,2,Tucson,Sahuaro,AZ,Average,Track Athlete,D+,D-,D+,D-,D,C,F,D,D+,C,D,F,D-,D-,C,B,C-,F,F,F,D-,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,5,6,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,719,0,0,0,0,12,0,57,0,0,0,0,00:43.5,0,0,,0,0,0
77167,UCF,UCF,6,4,2,Oscar,Kessler,DT,Nose Tackle,,,74,322,22,2,Tucson,Sahuaro,AZ,Average,Track Athlete,D+,D-,D+,D-,D,C,F,D,D+,C,D,F,D-,D-,C,B,C-,F,F,F,D-,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77,10,31,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,920,0,0,0,0,12,0,81,0,0,0,0,16:58.6,0,0,,0,0,0
77169,MSST,MSST,5,3,2,Blaine,Traill,OT,Run Blocking,,,76,310,22,2,Lake Charles,Sam Houston,LA,Average,Average,F,C-,A,C+,D-,D+,C+,B,D+,C,D-,D-,C,D+,C,D-,D-,F,F,F,D+,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,1,0,0,0,0,0,0,05:11.6,0,0,,0,0,0
77169,MSST,MSST,6,4,2,Blaine,Traill,OT,Run Blocking,,,76,310,22,2,Lake Charles,Sam Houston,LA,Average,Average,F,C-,A,C+,D-,D+,C+,B,D+,C,D-,D-,C,D+,C,D-,D-,F,F,F,D+,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,214,6,1,0,0,3,0,0,0,0,0,0,11:07.1,0,0,,0,0,0
77170,PRST,PRST,3,1,2,William,Fisk,ILB,Run Stopper,,,75,245,22,2,Nazareth,Nazareth,PA,Reserved,Average,F,D,D-,D-,F,F,D+,F,D-,C+,C,D-,F,D,B,F,C,F,F,C-,D,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,359,0,0,0,0,11,0,6,0,0,0,0,17:55.2,0,0,,0,0,0
77170,PRST,PRST,4,2,2,William,Fisk,ILB,Run Stopper,,,75,245,22,2,Nazareth,Nazareth,PA,Reserved,Average,F,D,D-,D-,F,F,D+,F,D-,C+,C,D-,F,D,B,F,C,F,F,C-,D,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,350,0,0,0,0,11,0,3,0,0,0,0,01:40.2,0,0,,0,0,0
77170,PRST,PRST,5,3,2,William,Fisk,ILB,Run Stopper,,,75,245,22,2,Nazareth,Nazareth,PA,Reserved,Average,F,D,D-,D-,F,F,D+,F,D-,C+,C,D-,F,D,B,F,C,F,F,C-,D,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,360,0,0,0,0,12,0,17,0,0,0,0,59:25.5,0,0,,0,0,0
77173,TCU,TCU,3,0,2,Jose,Espinoza,FS,Man Coverage,,,73,198,22,2,Belton,Belton,TX,Average,Focuses on Max Reps,F,B,C+,B,D+,C,D-,D-,B,C-,C,F,F,C+,D-,D,B,D-,D,D-,D+,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,0,0,0,0,3,0,2,0,0,0,0,42:33.4,0,0,,0,0,0
77173,TCU,TCU,4,2,2,Jose,Espinoza,FS,Man Coverage,,,73,198,22,2,Belton,Belton,TX,Average,Focuses on Max Reps,F,B,C+,B,D+,C,D-,D-,B,C-,C,F,F,C+,D-,D,B,D-,D,D-,D+,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,449,0,0,0,0,13,0,6,0,0,0,0,03:29.1,0,0,,0,0,0
77173,TCU,TCU,4,2024,3,Jose,Espinoza,FS,Man Coverage,,,73,198,22,2,Belton,Belton,TX,Average,Focuses on Max Reps,F,B,C+,B,D+,C,D-,D-,B,C-,C,F,F,C+,D-,D,B,D-,D,D-,D+,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,1,0,0,0,0,0,0,33:30.7,0,0,,0,0,0
77173,TCU,TCU,3,2023,3,Jose,Espinoza,FS,Man Coverage,,,73,198,22,2,Belton,Belton,TX,Average,Focuses on Max Reps,F,B,C+,B,D+,C,D-,D-,B,C-,C,F,F,C+,D-,D,B,D-,D,D-,D+,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,0,0,1,0,0,0,0,0,0,44:34.2,0,0,,0,0,0
77173,TCU,TCU,5,3,2,Jose,Espinoza,FS,Man Coverage,,,73,198,22,2,Belton,Belton,TX,Average,Focuses on Max Reps,F,B,C+,B,D+,C,D-,D-,B,C-,C,F,F,C+,D-,D,B,D-,D,D-,D+,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,812,0,0,0,0,12,0,51,0,0,0,0,00:21.5,0,0,,0,0,0
77173,TCU,TCU,6,4,2,Jose,Espinoza,FS,Man Coverage,,,73,198,22,2,Belton,Belton,TX,Average,Focuses on Max Reps,F,B,C+,B,D+,C,D-,D-,B,C-,C,F,F,C+,D-,D,B,D-,D,D-,D+,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,4,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,827,0,0,0,0,12,0,51,0,0,0,0,09:52.7,0,0,,0,0,0
